617175946	MRB	2019-12-31 23:29:03	42.48	2.03	10.0	2.0	1	
617049573	ISC	2019-12-31 23:09:45	9.96	-84.45	56.7	4.0	1	
617439573	ISC	2019-12-31 18:48:25	29.47	104.72	35.0	4.4	1	
617439473	ISC	2019-12-30 10:54:00	54.75	-117.44	10.0	3.4	1	
617439456	ISC	2019-12-30 01:24:57	29.46	104.65	10.0	4.2	1	
617004558	NEIC	2019-12-29 16:29:20	31.75	-104.17	5.0	2.8	1	
617004490	NEIC	2019-12-28 10:54:42	31.15	-103.25	5.0	3.0	1	
617175888	MRB	2019-12-28 01:47:03	42.29	1.94	0.0	1.3	1	
617003509	NEIC	2019-12-26 20:39:03	31.01	-103.55	4.2	2.2	1	
617175872	MRB	2019-12-25 20:34:03	42.47	1.92	4.0	2.4	1	
617804279	ISC	2019-12-25 02:06:50	54.71	-118.07	10.0	3.6	2	
617002307	ISC	2019-12-24 19:19:03	3.45	-74.18	9.3	5.8	2	
617002060	ISC	2019-12-24 19:03:50	3.43	-74.17	7.7	6.0	4	
617001546	ISC	2019-12-24 00:25:11	10.92	-86.42	52.3	4.2	1	
617175818	MRB	2019-12-21 12:17:11	42.58	1.28	4.0	2.3	1	
617549355	ISC	2019-12-21 07:35:33	29.46	104.62	35.0	3.4	1	
616991482	ISC	2019-12-18 00:14:07	29.64	104.99	16.5	4.9	6	WEIYUAN2019B
616988470	ISC	2019-12-16 10:36:16	41.07	14.73	14.0	3.5	1	
616987910	ISC	2019-12-15 06:11:51	6.59	125.25	24.2	6.7	4	
616987132	ISC	2019-12-13 14:23:36	10.40	-86.18	29.2	4.9	1	
617003154	ISC	2019-12-13 11:26:45	30.58	79.50	17.0	3.8	1	
618635595	DJA	2019-12-10 05:54:19	-6.43	107.05	11.0	0.0	1	
617629268	NEIC	2019-12-10 05:15:01	30.98	-103.62	5.0	2.9	1	
616971106	ISC	2019-12-09 03:37:04	44.00	11.30	5.8	4.8	1	
616970534	ISC	2019-12-08 18:31:42	10.08	-85.84	34.0	4.9	1	
617437686	ISC	2019-12-08 08:10:17	33.09	121.42	10.0	3.4	1	
617118404	MDD	2019-12-08 04:08:27	42.49	0.99	0.5	2.1	1	
616970506	NEIC	2019-12-07 15:06:19	41.65	-81.47	5.0	2.6	1	
620503992	ROM	2019-12-06 21:44:51	40.92	14.10	10.8	1.6	1	
620503946	ROM	2019-12-06 00:50:50	40.83	14.14	2.4	1.4	1	
616965959	ROM	2019-12-06 00:17:24	40.83	14.15	2.6	2.4	2	
616964713	ISC	2019-12-05 00:02:29	39.29	118.01	10.0	3.9	1	
618635469	DJA	2019-12-04 13:48:07	-3.47	128.34	10.0	0.0	1	
616930858	ISC	2019-11-29 04:01:41	39.13	143.03	29.9	5.5	1	
616930267	ISC	2019-11-28 14:39:15	23.26	95.85	15.9	5.3	1	
616929001	ISC	2019-11-27 23:49:50	22.92	106.68	6.1	4.7	1	
616927779	ISC	2019-11-27 14:45:25	41.54	19.49	21.6	5.4	1	
616927780	ISC	2019-11-27 14:44:37	3.48	64.10	23.0	5.4	1	
616927774	ROM	2019-11-27 13:46:56	39.68	15.40	13.5	3.2	1	
616927768	ROM	2019-11-27 13:08:25	39.70	15.41	19.5	3.0	1	
616922111	ISC	2019-11-27 07:23:41	35.78	23.27	70.4	6.1	3	
616921219	ISC	2019-11-26 09:19:27	43.21	18.02	23.0	5.4	1	
616919431	ISC	2019-11-26 06:08:22	41.57	19.52	19.2	5.6	2	
616919409	ISC	2019-11-26 03:03:00	41.48	19.59	16.7	4.9	1	
616919417	ISC	2019-11-26 02:59:23	41.44	19.56	14.1	5.0	1	
616919407	ISC	2019-11-26 02:54:12	41.45	19.63	18.0	6.4	26	DURRES2019
616918691	ISC	2019-11-25 01:18:21	22.95	106.78	7.7	5.0	1	
619516905	PGC	2019-11-24 11:54:26	55.96	-120.14	12.7	2.0	1	
616917526	ISC	2019-11-22 22:27:31	-32.70	-70.10	108.5	5.1	1	
616914761	BER	2019-11-21 10:59:29	61.38	2.50	28.1	2.1	1	
616912190	ISC	2019-11-20 23:50:43	19.43	101.39	10.2	6.1	1	
617435984	ISC	2019-11-20 21:43:28	-3.65	128.35	10.0	3.2	1	
617548791	ISC	2019-11-19 23:10:40	-33.68	-66.88	14.9	5.7	1	
616854743	ISC	2019-11-19 13:30:56	29.30	81.15	16.9	4.9	1	
616790466	ROM	2019-11-18 07:16:28	39.68	15.40	15.7	3.1	1	
619516878	PGC	2019-11-18 04:22:14	55.98	-120.54	5.5	2.0	1	
616788131	ISC	2019-11-17 08:39:08	32.64	-4.27	10.0	5.1	1	
618635172	DJA	2019-11-17 05:11:21	-3.38	128.43	10.0	0.0	1	
616787437	ROM	2019-11-16 03:56:27	39.71	15.44	10.9	2.9	1	
616787360	ISC	2019-11-16 01:07:33	39.71	15.47	14.9	3.4	1	
617435388	ISC	2019-11-15 22:30:10	-3.56	128.24	12.8	3.4	1	
616787353	ISC	2019-11-15 21:02:00	-3.54	128.27	10.0	3.4	1	
616933211	ISC	2019-11-15 20:49:24	29.88	47.76	10.0	3.2	2	
620348679	ISC	2019-11-15 11:47:38	29.80	47.64	10.0	3.1	2	
616781417	ROM	2019-11-15 02:28:15	41.74	12.93	11.3	2.2	1	
616781411	ROM	2019-11-15 00:59:07	41.87	12.77	9.5	2.4	1	
616781144	ISC	2019-11-14 16:17:42	1.56	126.33	48.7	7.1	1	
616780227	ISC	2019-11-14 05:26:24	9.81	57.57	9.2	5.5	1	
616780210	STR	2019-11-13 22:42:40	48.62	7.79	4.3	2.4	1	
616779044	ROM	2019-11-13 02:43:06	41.86	12.77	9.8	2.4	1	
616777454	ZUR	2019-11-12 14:36:45	46.33	7.37	3.8	2.7	1	
616927564	ZUR	2019-11-12 13:43:30	46.33	7.37	4.5	1.9	1	
616777440	ISC	2019-11-12 13:38:10	48.62	7.74	0.0	3.2	2	
618634903	DJA	2019-11-12 11:01:43	-3.60	128.29	10.0	0.0	1	
616776913	ISC	2019-11-12 10:10:42	-3.62	128.27	32.8	5.2	2	
616773471	ISC	2019-11-12 02:00:26	30.01	80.24	16.6	3.9	1	
616773444	ZUR	2019-11-11 19:35:06	46.32	7.37	5.2	2.7	1	
616772760	ISC	2019-11-11 10:52:45	44.57	4.62	11.7	4.9	17	LETEIL2019
618634875	DJA	2019-11-11 04:35:24	-3.40	128.36	10.0	0.0	1	
617434459	ISC	2019-11-09 15:39:46	-3.64	128.35	10.0	3.5	1	
616771904	ROM	2019-11-09 12:43:43	41.67	12.75	9.6	2.5	1	
617434407	ISC	2019-11-09 03:29:19	-3.74	128.38	10.0	3.3	1	
618634812	DJA	2019-11-08 04:37:05	-3.41	128.35	10.0	0.0	1	
616764888	ISC	2019-11-07 22:47:05	37.73	47.47	13.4	6.0	5	TURKMANCHAY2019
616763888	ZUR	2019-11-07 18:38:27	46.32	7.35	4.9	2.2	1	
616763886	ISC	2019-11-07 18:35:38	46.32	7.35	8.1	2.8	1	
616763878	ISC	2019-11-07 17:35:22	41.77	13.58	14.9	4.8	1	
616751932	ZUR	2019-11-05 20:10:59	46.32	7.36	5.2	2.0	1	
616932093	ZUR	2019-11-05 20:06:55	46.32	7.36	5.6	2.1	1	
616751931	ZUR	2019-11-05 19:52:29	46.33	7.36	5.4	2.8	1	
616751930	ZUR	2019-11-05 19:51:13	46.32	7.36	5.4	3.2	1	
616751929	ZUR	2019-11-05 19:21:31	46.32	7.36	5.6	2.9	1	
616750633	FCIAR	2019-11-05 17:31:58	66.68	33.75	5.0	2.6	1	
616927426	ZUR	2019-11-05 08:54:53	46.32	7.35	4.4	2.7	1	
616748429	ISC	2019-11-05 07:47:56	46.32	7.35	8.7	2.7	1	
616748426	ZUR	2019-11-05 07:18:42	46.32	7.37	5.2	3.0	1	
616748423	ZUR	2019-11-05 06:00:21	46.32	7.35	3.9	2.4	1	
616748415	ISC	2019-11-05 05:55:34	46.29	7.39	12.7	2.5	1	
616748410	ISC	2019-11-05 03:36:48	46.31	7.35	10.9	3.3	1	
616747946	ISC	2019-11-05 00:54:20	46.33	7.38	9.9	3.3	1	
616742776	ISC	2019-10-31 11:19:22	-30.42	30.09	10.0	4.0	1	
616742158	ISC	2019-10-31 06:59:02	38.96	17.44	29.6	3.6	1	
616742152	ISC	2019-10-31 01:11:19	6.92	125.26	15.5	6.5	2	
616742154	ROM	2019-10-31 00:56:22	41.74	12.94	10.9	2.1	1	
616739626	ISC	2019-10-29 01:04:44	6.73	125.08	22.1	6.6	3	
616739183	ISC	2019-10-28 11:01:04	41.88	-125.83	11.0	5.3	1	
617433362	ISC	2019-10-28 02:53:50	35.12	102.72	10.0	4.0	1	
616738673	ISC	2019-10-27 17:56:49	35.10	102.73	12.5	5.3	3	
616738689	ISC	2019-10-27 05:29:48	41.18	78.79	12.8	4.9	1	
