16110858	ISC	2009-12-31 09:57:30	27.34	91.45	18.4	5.2	1	
14209499	ISC	2009-12-29 09:01:53	24.37	94.80	114.0	5.6	2	
14207369	GII	2009-12-29 06:28:42	28.83	34.64	1.0	3.0	1	
16413825	ISC	2009-12-23 01:11:58	-1.39	99.45	25.6	5.9	1	
14196701	ISC	2009-12-22 06:06:22	35.75	31.54	54.3	5.3	1	
14196700	ISC	2009-12-22 05:54:34	41.74	73.35	0.0	4.4	1	
14196583	ROM	2009-12-21 17:29:43	42.22	13.51	8.2	3.2	1	
14199954	CSEM	2009-12-21 04:33:16	42.07	13.49	10.0	3.3	1	
14198049	ISC	2009-12-21 02:45:05	35.40	-0.21	10.6	3.2	1	
14225031	CSEM	2009-12-20 14:52:15	40.36	19.92	2.0	3.2	1	
16413801	ISC	2009-12-19 23:19:16	-10.02	33.86	9.4	6.0	9	KARONGA2009
14196435	ISC	2009-12-19 13:02:16	23.81	121.70	52.1	6.4	4	
14196384	ISC	2009-12-19 09:01:16	37.82	15.00	17.0	3.8	1	
16992258	ISC	2009-12-19 05:36:28	37.80	14.99	27.5	2.8	1	
14225024	ISC	2009-12-18 05:19:33	32.53	92.68	35.0	3.2	1	
16413781	ISC	2009-12-17 01:37:47	36.42	-9.89	19.6	5.6	7	CAPESAINTVINCENT2009
14225008	TIR	2009-12-16 00:36:39	40.15	20.69	0.0	3.5	1	
14205992	ISC	2009-12-14 06:41:13	32.89	-0.05	14.5	4.9	1	
14167804	NEIC	2009-12-13 22:00:50	42.57	-74.11	10.0	3.1	1	
14167803	NEIC	2009-12-13 21:10:48	42.57	-74.11	10.0	2.5	1	
14198007	ISC	2009-12-13 16:04:01	41.79	94.26	15.0	4.1	1	
14095377	ISC	2009-12-12 17:05:22	19.21	-105.06	57.0	5.2	1	
14095367	ISC	2009-12-12 11:51:26	17.20	73.83	17.0	4.8	2	
14094932	ROM	2009-12-12 03:14:30	41.75	13.54	8.8	2.6	1	
14094930	ISC	2009-12-12 02:27:04	-9.91	33.79	15.5	5.5	5	KARONGA2009C
14012197	ISC	2009-12-11 04:49:08	-10.12	33.79	10.0	4.9	2	
16413687	ISC	2009-12-09 16:00:44	-0.68	-21.15	15.1	6.4	1	
14006466	SFS	2009-12-09 00:11:03	35.66	-4.62	95.0	3.9	2	
14009585	PRE	2009-12-08 23:21:39	-32.79	22.15	5.0	4.5	1	
14005587	ISC	2009-12-08 18:24:06	19.13	-105.22	27.0	5.0	1	
16857239	ROM	2009-12-08 12:22:33	41.75	13.57	20.0	2.5	1	
14010603	ISC	2009-12-08 03:08:57	-9.98	33.84	9.6	5.9	7	KARONGA2009B
14004619	ISC	2009-12-07 09:31:44	-10.08	33.85	10.0	5.0	1	
14004589	ISC	2009-12-06 20:15:43	45.45	27.04	27.4	4.1	1	
16413651	ISC	2009-12-06 17:36:37	-10.11	33.76	14.3	5.7	6	KARONGA2009A
14004406	CSEM	2009-12-05 03:02:41	37.78	14.61	31.6	2.6	1	
16857120	ROM	2009-12-04 16:23:07	42.04	13.23	9.8	2.3	1	
13995630	ISC	2009-12-04 06:02:21	37.93	28.82	19.7	5.0	1	
13988149	ISC	2009-12-02 23:13:59	-56.17	-26.85	50.2	4.2	1	
16109540	ISC	2009-12-01 11:23:32	27.36	91.46	35.0	3.9	1	
15813677	MEX	2009-11-29 06:34:12	19.35	-103.76	5.4	4.0	1	
13976292	ISC	2009-11-29 01:04:47	-26.91	26.74	2.8	4.5	1	
14864921	CSEM	2009-11-27 04:13:52	41.92	14.07	10.4	1.7	1	
14864915	CSEM	2009-11-26 19:52:27	41.67	13.84	19.6	2.0	1	
14864913	CSEM	2009-11-26 19:21:26	41.68	13.83	20.4	2.0	1	
14864909	CSEM	2009-11-26 18:39:58	41.67	13.83	20.8	2.5	1	
14864907	CSEM	2009-11-26 17:42:54	41.66	13.82	23.6	1.8	1	
13971990	CSEM	2009-11-26 17:35:08	41.66	13.83	20.0	2.8	1	
13969790	CSEM	2009-11-25 01:42:47	35.79	-4.69	60.0	3.4	1	
14864868	CSEM	2009-11-25 00:42:15	41.80	14.02	8.0	2.3	1	
13980855	TIR	2009-11-23 16:49:59	40.21	20.64	7.5	3.5	1	
15505981	JMA	2009-11-23 02:18:34	38.75	140.82	23.0	1.1	1	
13979280	ISC	2009-11-22 22:07:52	-39.56	-75.06	35.7	5.9	1	
15505705	ISC	2009-11-22 14:52:29	35.48	135.91	10.1	3.6	1	
13951419	JMA	2009-11-22 14:49:22	35.49	135.91	12.0	3.7	1	
13946630	CSEM	2009-11-19 12:24:01	41.91	14.05	20.0	2.9	1	
13942943	ISC	2009-11-18 03:16:46	41.37	19.98	24.5	4.0	1	
14864522	CSEM	2009-11-17 03:49:15	41.95	14.01	14.2	2.1	1	
14617463	ISK	2009-11-16 18:47:22	40.60	29.01	8.0	3.6	1	
13937589	CSEM	2009-11-14 20:24:36	41.68	12.71	9.2	2.6	2	
13936810	ISC	2009-11-14 19:44:28	-22.95	-66.62	209.3	6.2	1	
13936634	ISC	2009-11-14 13:03:36	17.15	73.87	17.0	4.8	1	
13936200	ISC	2009-11-14 04:50:18	-6.89	29.90	16.2	5.3	1	
13936199	ISC	2009-11-14 04:47:03	-6.86	29.85	17.1	5.4	1	
15747303	CSEM	2009-11-12 03:25:05	36.06	-3.13	10.0	1.9	1	
15747301	CSEM	2009-11-12 02:58:28	36.05	-3.09	11.3	1.8	1	
13931196	ISC	2009-11-11 09:51:08	37.46	20.25	24.7	5.3	1	
13941161	CSEM	2009-11-11 04:18:20	71.48	46.54	10.0	3.2	3	
14864261	CSEM	2009-11-11 02:56:53	41.80	13.82	8.7	1.8	1	
13929010	ISC	2009-11-10 02:48:46	8.04	91.97	24.4	6.0	1	
14864211	ROM	2009-11-10 01:15:38	41.80	13.76	9.1	1.6	1	
13928997	ROM	2009-11-09 19:19:28	37.80	14.50	10.6	2.5	1	
13921941	ISC	2009-11-09 10:44:54	-17.26	178.44	591.4	7.3	2	
13921289	ISC	2009-11-08 19:41:46	-8.28	118.65	33.4	6.6	1	
13921056	ISC	2009-11-08 06:51:17	37.83	14.57	14.9	3.8	1	
13921043	ISC	2009-11-07 20:08:48	29.54	86.05	18.4	5.5	1	
13918551	ISC	2009-11-07 07:10:05	37.66	13.88	29.0	3.7	1	
14193162	ISC	2009-11-06 03:37:41	-54.00	-69.39	10.0	3.2	1	
13917653	PRE	2009-11-05 12:39:54	-32.84	22.15	5.0	4.3	1	
13916675	ISC	2009-11-05 09:32:57	23.80	120.79	25.5	5.6	4	
16012770	ISC	2009-11-05 07:12:32	12.07	45.97	12.5	5.6	1	
13916665	ISC	2009-11-05 05:39:54	37.12	-3.82	12.5	3.7	1	
15500139	JMA	2009-11-05 01:05:28	36.87	139.76	17.0	1.2	1	
13909132	ISC	2009-11-03 05:25:09	37.45	20.43	20.2	5.8	4	
14192953	ISC	2009-11-02 19:27:30	32.71	-115.63	13.5	3.3	1	
16012744	ISC	2009-11-02 10:47:14	-24.16	-175.08	15.4	6.1	1	
13904485	ISC	2009-11-02 07:28:31	36.31	1.81	10.7	3.2	1	
14861987	CSEM	2009-11-01 12:19:41	41.76	13.98	10.4	2.3	1	
13896212	CSEM	2009-10-30 09:49:17	41.99	13.31	9.8	2.6	1	
15928623	ISC	2009-10-30 07:03:39	29.16	129.98	34.2	6.8	1	
13895815	ISC	2009-10-30 07:01:00	36.50	-4.40	103.2	4.0	4	
13909107	ISC	2009-10-29 19:57:01	26.55	90.05	35.0	4.5	1	
13911850	ISC	2009-10-29 17:00:37	27.25	91.37	23.1	5.1	1	
15497818	JMA	2009-10-29 10:33:29	37.43	139.79	23.0	0.8	1	
15562707	MDD	2009-10-28 17:21:15	36.26	-3.44	0.0	2.1	1	
13892952	CSEM	2009-10-28 17:20:02	37.83	14.53	10.0	2.9	1	
13909101	ISC	2009-10-28 13:40:10	23.70	69.95	15.0	3.4	1	
14264949	BJI	2009-10-27 00:06:49	35.70	115.39	10.0	3.8	1	
15928574	ISC	2009-10-25 17:47:49	29.55	63.97	125.5	5.6	1	
14264948	BJI	2009-10-25 11:04:13	29.38	105.40	13.0	3.2	1	
14861704	CSEM	2009-10-25 00:24:42	41.76	13.72	9.3	1.2	1	
302159472	GEOMR	2009-10-23 13:02:22	36.00	-2.72	0.0	2.4	1	
14861678	ROM	2009-10-22 23:16:28	41.74	13.71	10.6	1.8	1	
14861677	CSEM	2009-10-22 22:10:40	42.23	13.53	7.3	2.0	1	
15928545	ISC	2009-10-22 19:51:27	36.53	71.04	185.1	6.1	1	
13879142	ISC	2009-10-22 08:51:18	18.80	-104.45	13.0	5.1	1	
14861617	CSEM	2009-10-21 11:29:24	41.74	13.72	10.6	1.8	1	
13876065	CSEM	2009-10-21 05:40:37	41.74	13.70	10.5	2.4	1	
13876063	NEIC	2009-10-21 01:32:43	42.57	-74.10	7.0	2.9	1	
14861570	CSEM	2009-10-20 02:13:50	41.74	13.72	10.4	1.9	1	
15494636	JMA	2009-10-19 23:20:57	38.12	140.49	31.0	0.5	1	
13908868	ISC	2009-10-19 22:49:37	-15.31	-172.07	13.0	6.0	1	
14861550	CSEM	2009-10-19 11:43:34	41.73	13.72	10.8	1.8	1	
13869133	ISC	2009-10-19 10:08:49	44.76	9.73	28.1	3.8	1	
14861542	CSEM	2009-10-19 00:36:32	41.74	13.71	10.9	1.9	1	
13867306	ROM	2009-10-18 02:59:35	41.74	13.69	10.3	3.1	1	
