626740945	GFZ	2023-09-08 22:11:02	31.14	-8.41	26.6	6.8	2	
625732890	NEIC	2023-02-23 00:37:38	38.06	73.23	9.0	6.8	1	
625728181	NEIC	2023-02-20 17:04:29	36.16	36.03	16.0	6.3	3	
625692116	NEIC	2023-02-14 13:16:50	45.10	23.20	10.0	5.6	1	
625687555	GFZ	2023-02-13 14:58:06	45.17	23.25	10.0	5.0	1	
625614289	CSEM	2023-02-06 10:24:50	38.05	37.25	0.0	7.7	67	TURKIYE-SYRIA2023A
625613033	NEIC	2023-02-06 01:17:34	37.23	37.01	10.0	7.8	87	TURKIYE-SYRIA2023
625483928	NEIC	2023-01-04 02:07:59	53.89	-35.04	10.0	5.4	1	
625480711	GFZ	2023-01-01 13:07:47	41.96	12.64	10.0	3.8	1	
625477207	IDC	2022-12-23 16:35:14	42.01	12.94	0.0	2.5	1	
625347507	NEIC	2022-12-04 11:13:59	53.93	-35.57	10.0	5.4	2	
625347489	NEIC	2022-12-04 03:39:58	53.89	-35.61	10.0	4.9	1	
625337184	NEIC	2022-11-30 15:17:41	26.89	55.24	6.0	5.6	1	
625338186	NEIC	2022-11-30 00:55:55	56.16	-116.58	4.0	5.2	2	
625335343	NEIC	2022-11-29 23:50:37	53.92	-35.10	10.0	5.5	2	
625325909	NEIC	2022-11-29 20:06:39	38.30	24.25	4.9	5.0	1	
625324234	NEIC	2022-11-29 16:05:38	53.88	-35.02	10.0	5.0	1	
625324232	NEIC	2022-11-29 15:54:45	53.82	-35.15	10.0	5.4	2	
625311176	IDC	2022-11-29 04:32:35	38.31	24.33	0.0	4.8	1	
625260612	NEIC	2022-11-23 01:08:15	40.84	30.98	10.0	6.1	2	
625234413	NEIC	2022-11-21 06:21:07	-6.84	107.00	10.0	5.6	2	
625232203	NEIC	2022-11-18 17:27:37	23.45	102.23	15.6	5.2	1	
625211139	NEIC	2022-11-14 01:11:20	53.97	-35.47	10.0	4.9	1	
625166010	NEIC	2022-11-09 06:07:26	43.93	13.32	8.0	5.7	4	
625159336	NEIC	2022-11-08 20:27:22	29.29	81.16	11.0	5.7	1	
625103233	NEIC	2022-11-03 20:47:45	53.79	-35.49	10.0	5.4	2	
626214526	KMA	2022-10-31 17:27:52	36.88	127.88	14.0	2.8	1	
635849009	KMA	2022-10-28 23:27:49	36.88	127.88	12.2	3.2	2	
624962994	NEIC	2022-10-25 18:42:02	37.36	-121.64	8.4	5.1	1	
624958132	IDC	2022-10-25 07:02:36	53.81	-35.29	0.0	4.6	1	
624911774	NEIC	2022-10-19 15:03:02	-7.74	-13.69	10.0	5.7	1	
625762147	THE	2022-10-18 03:10:31	38.81	17.24	0.0	2.9	1	
624906358	NEIC	2022-10-14 01:34:35	52.90	-35.03	10.0	5.0	1	
624906357	NEIC	2022-10-14 00:53:53	52.04	105.70	10.0	5.4	1	
624905075	NEIC	2022-10-12 22:44:54	38.82	16.65	34.7	4.4	1	
624895965	NEIC	2022-10-07 16:14:06	53.81	-35.65	10.0	4.6	1	
624850002	NEIC	2022-10-05 00:21:29	38.51	45.03	15.0	5.7	1	
624849981	NEIC	2022-10-04 21:41:09	44.39	9.05	8.4	3.1	1	
624845059	NEIC	2022-10-03 18:08:22	53.67	-35.51	10.0	5.1	1	
624844769	IDC	2022-10-03 10:19:19	54.05	-35.24	0.0	4.8	1	
624843783	NEIC	2022-10-02 16:09:24	53.92	-35.22	10.0	4.7	1	
624843307	NEIC	2022-10-01 04:58:04	53.78	-35.22	10.0	4.8	1	
624843306	GFZ	2022-10-01 03:52:14	45.39	16.16	10.0	3.6	1	
